riseTime,millerTime,Vge_plateau,max_dVge,max_dIdt,fallTime,Vce_overshoot,Vge_max,Eon_mean,Eoff_mean,Esw_mean,Esw_max,dEsw_dIc,tOn_mean,tOff_mean,tOff_max,t_ratio,Vce_50A,Vce_100A,Vce_275A,Vce_550A,Vce_1200A,Vce_2500A,Vce_3400A,Ic_1_5V,Ic_2_5V,Ic_4V,Ic_6V,Ic_8V,Ic_10V,mean_dIdV,max_dIdV,area_IV,mean_Ic_highV,HealthState
9.20E-07,5.00E-08,17.5534621,764901651,242274333.8,1.71E-06,0.013978539,20.35787953,0.000263518,0.001043419,0.001306937,0.002250464,9.20E-05,4.02E-06,1.47E-06,1.59E-06,0.365671642,1.244525506,1.418609776,1.907286051,2.609523824,4.251768902,7.831526265,10,126.6327464,506.5473315,1101.5056,1862.024192,2555.184583,3154.846758,313.7140076,398.2676282,14679.44635,2878.927078,Warning
7.40E-07,3.00E-08,18.14540787,778693325.5,403539804.3,6.60E-07,0.025951399,20.34228984,0.000269922,0.001043956,0.001313878,0.002263442,9.27E-05,4.02E-06,1.48E-06,1.60E-06,0.367164179,1.253371076,1.430154119,1.926215615,2.638377046,4.304820333,7.950871295,10,122.3003268,495.8520156,1082.480454,1832.36104,2515.826837,3107.896513,309.0504083,392.6658698,14443.49764,2835.343119,Warning
8.40E-07,4.00E-08,17.79032617,771314962.6,316493912.2,9.40E-07,0.022514114,20.34867589,0.000269922,0.001043956,0.001313878,0.002263442,9.27E-05,4.02E-06,1.48E-06,1.60E-06,0.367164179,1.253371076,1.430154119,1.926215615,2.638377046,4.304820333,7.950871295,10,122.3003268,495.8520156,1082.480454,1832.36104,2515.826837,3107.896513,309.0504083,392.6658698,14443.49764,2835.343119,Warning
9.10E-07,5.00E-08,17.51480309,764901650.5,245782600.3,1.71E-06,0.013933648,20.3425713,0.000269922,0.001043956,0.001313878,0.002263442,9.27E-05,4.02E-06,1.48E-06,1.60E-06,0.367164179,1.253371076,1.430154119,1.926215615,2.638377046,4.304820333,7.950871295,10,122.3003268,495.8520156,1082.480454,1832.36104,2515.826837,3107.896513,309.0504083,392.6658698,14443.49764,2835.343119,Warning
7.40E-07,3.00E-08,18.07130337,778690310.1,408186513.8,6.60E-07,0.025929083,20.32897369,0.000276561,0.001046114,0.001322675,0.002277644,9.34E-05,4.02E-06,1.49E-06,1.62E-06,0.369651741,1.262365804,1.441800134,1.945322851,2.66759989,4.358848278,8.072841252,10,118.1223295,485.3575608,1063.684934,1803.064737,2477.01538,3061.645102,304.4562575,387.0412242,14210.84914,2792.391977,Fault
8.30E-07,4.00E-08,17.72101078,771314514.1,320619194.8,9.40E-07,0.022497342,20.33453737,0.000276561,0.001046114,0.001322675,0.002277644,9.34E-05,4.02E-06,1.49E-06,1.62E-06,0.369651741,1.262365804,1.441800134,1.945322851,2.66759989,4.358848278,8.072841252,10,118.1223295,485.3575608,1063.684934,1803.064737,2477.01538,3061.645102,304.4562575,387.0412242,14210.84914,2792.391977,Fault
9.10E-07,5.00E-08,17.47626199,764901672.2,249352956.4,1.71E-06,0.013886942,20.3275851,0.000276561,0.001046114,0.001322675,0.002277644,9.34E-05,4.02E-06,1.49E-06,1.62E-06,0.369651741,1.262365804,1.441800134,1.945322851,2.66759989,4.358848278,8.072841252,10,118.1223295,485.3575608,1063.684934,1803.064737,2477.01538,3061.645102,304.4562575,387.0412242,14210.84914,2792.391977,Fault
7.40E-07,4.00E-08,18.06434494,778686518.3,412914596.9,6.70E-07,0.025915909,20.31570068,0.000283441,0.001049301,0.001332742,0.002300342,9.42E-05,4.02E-06,1.50E-06,1.64E-06,0.372636816,1.27152416,1.45356285,1.964616597,2.697199358,4.413747154,8.197430527,10,114.0971446,475.0441705,1045.13856,1774.146363,2438.754262,3016.092932,299.931585,381.5237791,13981.54887,2750.076275,Fault
8.30E-07,3.00E-08,17.68221098,771314736.5,324890015.8,9.40E-07,0.022479885,20.3204226,0.000283441,0.001049301,0.001332742,0.002300342,9.42E-05,4.02E-06,1.50E-06,1.64E-06,0.372636816,1.27152416,1.45356285,1.964616597,2.697199358,4.413747154,8.197430527,10,114.0971446,475.0441705,1045.13856,1774.146363,2438.754262,3016.092932,299.931585,381.5237791,13981.54887,2750.076275,Fault
9.10E-07,5.00E-08,17.38297057,764901664.6,253065150.3,1.71E-06,0.013838989,20.31261588,0.000283441,0.001049301,0.001332742,0.002300342,9.42E-05,4.02E-06,1.50E-06,1.64E-06,0.372636816,1.27152416,1.45356285,1.964616597,2.697199358,4.413747154,8.197430527,10,114.0971446,475.0441705,1045.13856,1774.146363,2438.754262,3016.092932,299.931585,381.5237791,13981.54887,2750.076275,Fault
7.30E-07,3.00E-08,18.05432365,778682898.5,417703626.8,6.70E-07,0.025899335,20.30271371,0.00029031,0.001051626,0.001341936,0.002316278,9.50E-05,4.02E-06,1.51E-06,1.66E-06,0.375124378,1.280859925,1.465453854,1.984104039,2.72712325,4.469591121,8.324797346,10,110.2208084,464.9186461,1026.845013,1745.61468,2401.050802,2971.23908,295.476289,376.0621526,13755.63914,2708.398679,Fault
8.30E-07,3.00E-08,17.64350901,771314609.9,329226783.2,9.40E-07,0.022449114,20.30659344,0.00029031,0.001051626,0.001341936,0.002316278,9.50E-05,4.02E-06,1.51E-06,1.66E-06,0.375124378,1.280859925,1.465453854,1.984104039,2.72712325,4.469591121,8.324797346,10,110.2208084,464.9186461,1026.845013,1745.61468,2401.050802,2971.23908,295.476289,376.0621526,13755.63914,2708.398679,Fault
9.10E-07,5.00E-08,17.34471403,764901634.3,256840328.9,1.71E-06,0.013789707,20.29794246,0.00029031,0.001051626,0.001341936,0.002316278,9.50E-05,4.02E-06,1.51E-06,1.66E-06,0.375124378,1.280859925,1.465453854,1.984104039,2.72712325,4.469591121,8.324797346,10,110.2208084,464.9186461,1026.845013,1745.61468,2401.050802,2971.23908,295.476289,376.0621526,13755.63914,2708.398679,Fault
7.80E-07,2.00E-08,18.51098677,778716780.1,361498791.6,6.60E-07,0.026056895,20.48630473,0.000210901,0.001028623,0.001239524,0.002109979,8.57E-05,4.02E-06,1.37E-06,1.44E-06,0.341791045,1.162642501,1.312741926,1.742212384,2.365607675,3.816323275,6.877432606,9.338584306,173.0564093,610.1822361,1281.533038,2142.854269,2931.868401,3608.161417,358.7462222,449.4133521,16937.23379,3298.335118,Healthy
8.80E-07,4.00E-08,18.21709254,771315401,280007324.7,9.40E-07,0.022728481,20.50027298,0.000210901,0.001028623,0.001239524,0.002109979,8.57E-05,4.02E-06,1.37E-06,1.44E-06,0.341791045,1.162642501,1.312741926,1.742212384,2.365607675,3.816323275,6.877432606,9.338584306,173.0564093,610.1822361,1281.533038,2142.854269,2931.868401,3608.161417,358.7462222,449.4133521,16937.23379,3298.335118,Healthy
9.50E-07,5.00E-08,17.93786629,764901656.4,214815935,1.71E-06,0.014349603,20.50287863,0.000210901,0.001028623,0.001239524,0.002109979,8.57E-05,4.02E-06,1.37E-06,1.44E-06,0.341791045,1.162642501,1.312741926,1.742212384,2.365607675,3.816323275,6.877432606,9.338584306,173.0564093,610.1822361,1281.533038,2142.854269,2931.868401,3608.161417,358.7462222,449.4133521,16937.23379,3298.335118,Healthy
7.80E-07,2.00E-08,18.47614068,778714825.9,365385400.3,6.60E-07,0.026046448,20.47087483,0.000216035,0.001030387,0.001246423,0.002125746,8.64E-05,4.02E-06,1.39E-06,1.46E-06,0.344776119,1.172233178,1.3242318,1.759999943,2.391283962,3.860905962,6.972764118,9.49574888,167.2169283,598.070813,1260.931352,2110.675758,2888.235831,3555.157727,353.4802374,443.7654898,16675.88758,3249.475909,Healthy
8.70E-07,4.00E-08,18.17785846,771315338.6,283296592.1,9.40E-07,0.022707256,20.48414571,0.000216035,0.001030387,0.001246423,0.002125746,8.64E-05,4.02E-06,1.39E-06,1.46E-06,0.344776119,1.172233178,1.3242318,1.759999943,2.391283962,3.860905962,6.972764118,9.49574888,167.2169283,598.070813,1260.931352,2110.675758,2888.235831,3555.157727,353.4802374,443.7654898,16675.88758,3249.475909,Healthy
9.50E-07,5.00E-08,17.92548084,764901633.1,217577322.5,1.71E-06,0.01430993,20.48585776,0.000216035,0.001030387,0.001246423,0.002125746,8.64E-05,4.02E-06,1.39E-06,1.46E-06,0.344776119,1.172233178,1.3242318,1.759999943,2.391283962,3.860905962,6.972764118,9.49574888,167.2169283,598.070813,1260.931352,2110.675758,2888.235831,3555.157727,353.4802374,443.7654898,16675.88758,3249.475909,Healthy
7.70E-07,2.00E-08,18.43741415,778712633.9,369273150.2,6.60E-07,0.026037643,20.4559126,0.000221359,0.001032577,0.001253936,0.002140695,8.71E-05,4.02E-06,1.40E-06,1.47E-06,0.347761194,1.182047398,1.33579885,1.777967135,2.41732016,3.906421077,7.070769333,9.658497119,161.5505754,586.1008758,1240.437674,2078.68157,2844.992622,3502.784595,348.2771065,437.9967461,16416.80483,3201.140054,Healthy
8.70E-07,4.00E-08,18.10231263,771315622,286617908.7,9.40E-07,0.022688949,20.46848051,0.000221359,0.001032577,0.001253936,0.002140695,8.71E-05,4.02E-06,1.40E-06,1.47E-06,0.347761194,1.182047398,1.33579885,1.777967135,2.41732016,3.906421077,7.070769333,9.658497119,161.5505754,586.1008758,1240.437674,2078.68157,2844.992622,3502.784595,348.2771065,437.9967461,16416.80483,3201.140054,Healthy
9.40E-07,5.00E-08,17.85539059,764901668.1,220364489.8,1.71E-06,0.014273617,20.46931791,0.000221359,0.001032577,0.001253936,0.002140695,8.71E-05,4.02E-06,1.40E-06,1.47E-06,0.347761194,1.182047398,1.33579885,1.777967135,2.41732016,3.906421077,7.070769333,9.658497119,161.5505754,586.1008758,1240.437674,2078.68157,2844.992622,3502.784595,348.2771065,437.9967461,16416.80483,3201.140054,Healthy
7.70E-07,1.00E-08,18.39357911,778711154.1,373306156.7,6.60E-07,0.026025943,20.44092285,0.000227147,0.001033323,0.00126047,0.002152082,8.77E-05,4.02E-06,1.41E-06,1.49E-06,0.350248756,1.192127646,1.347462464,1.796120235,2.443687216,3.952932441,7.171445537,9.826542757,156.0548105,574.2602515,1220.072178,2046.898665,2802.167173,3451.057597,343.1383454,432.3527191,16160.16512,3153.349344,Healthy
8.70E-07,4.00E-08,18.05886858,771315215.4,290077544.9,9.40E-07,0.022670898,20.45275682,0.000227147,0.001033323,0.00126047,0.002152082,8.77E-05,4.02E-06,1.41E-06,1.49E-06,0.350248756,1.192127646,1.347462464,1.796120235,2.443687216,3.952932441,7.171445537,9.826542757,156.0548105,574.2602515,1220.072178,2046.898665,2802.167173,3451.057597,343.1383454,432.3527191,16160.16512,3153.349344,Healthy
9.40E-07,5.00E-08,17.81623686,764901638.3,223271667.7,1.71E-06,0.014232245,20.45270554,0.000227147,0.001033323,0.00126047,0.002152082,8.77E-05,4.02E-06,1.41E-06,1.49E-06,0.350248756,1.192127646,1.347462464,1.796120235,2.443687216,3.952932441,7.171445537,9.826542757,156.0548105,574.2602515,1220.072178,2046.898665,2802.167173,3451.057597,343.1383454,432.3527191,16160.16512,3153.349344,Healthy
7.70E-07,3.00E-08,18.38762443,778708840.8,377355434.4,6.60E-07,0.026015438,20.42635366,0.000232874,0.001035235,0.001268109,0.002169426,8.84E-05,4.02E-06,1.42E-06,1.51E-06,0.353233831,1.201970675,1.359234249,1.814258779,2.470428277,4.00034946,7.274789204,10,150.730388,562.5675498,1199.853284,2015.355725,2759.784411,3399.989611,338.0652053,426.6533144,15906.12699,3106.122444,Healthy
8.60E-07,4.00E-08,18.01997037,771315486.1,293565115.1,9.30E-07,0.022652258,20.43745514,0.000232874,0.001035235,0.001268109,0.002169426,8.84E-05,4.02E-06,1.42E-06,1.51E-06,0.353233831,1.201970675,1.359234249,1.814258779,2.470428277,4.00034946,7.274789204,10,150.730388,562.5675498,1199.853284,2015.355725,2759.784411,3399.989611,338.0652053,426.6533144,15906.12699,3106.122444,Healthy
9.40E-07,5.00E-08,17.7772757,764901658.7,226207524.9,1.71E-06,0.014191659,20.43653279,0.000232874,0.001035235,0.001268109,0.002169426,8.84E-05,4.02E-06,1.42E-06,1.51E-06,0.353233831,1.201970675,1.359234249,1.814258779,2.470428277,4.00034946,7.274789204,10,150.730388,562.5675498,1199.853284,2015.355725,2759.784411,3399.989611,338.0652053,426.6533144,15906.12699,3106.122444,Healthy
7.60E-07,3.00E-08,18.3489027,778706696.9,381497773.6,6.60E-07,0.026004256,20.41196824,0.000238712,0.001034773,0.001273485,0.002180033,8.89E-05,4.02E-06,1.43E-06,1.52E-06,0.354726368,1.210312505,1.371146977,1.832528687,2.497543865,4.048773084,7.38079572,10,145.5780036,551.0294831,1179.798013,1984.077275,2717.866188,3349.591333,333.0587231,420.9238323,15654.83531,3059.475351,Healthy
8.60E-07,4.00E-08,18.05229982,771315073,297130270,9.40E-07,0.022633899,20.42231683,0.000238712,0.001034773,0.001273485,0.002180033,8.89E-05,4.02E-06,1.43E-06,1.52E-06,0.354726368,1.210312505,1.371146977,1.832528687,2.497543865,4.048773084,7.38079572,10,145.5780036,551.0294831,1179.798013,1984.077275,2717.866188,3349.591333,333.0587231,420.9238323,15654.83531,3059.475351,Healthy
9.30E-07,5.00E-08,17.73837421,764901661.4,229229417.2,1.71E-06,0.014152446,20.42053646,0.000238712,0.001034773,0.001273485,0.002180033,8.89E-05,4.02E-06,1.43E-06,1.52E-06,0.354726368,1.210312505,1.371146977,1.832528687,2.497543865,4.048773084,7.38079572,10,145.5780036,551.0294831,1179.798013,1984.077275,2717.866188,3349.591333,333.0587231,420.9238323,15654.83531,3059.475351,Healthy
7.60E-07,3.00E-08,18.30992506,778703855.4,385756006.7,6.60E-07,0.02599915,20.39758433,0.000244612,0.001037203,0.001281815,0.002197866,8.98E-05,4.02E-06,1.44E-06,1.54E-06,0.357711443,1.218720559,1.383202186,1.85096566,2.524990793,4.098086414,7.489459188,10,140.5946754,539.6495509,1159.922114,1953.085903,2676.431621,3299.871647,328.1197592,415.2818646,15406.41712,3013.421759,Warning
8.50E-07,4.00E-08,18.01336369,771315332.7,300856344.9,9.40E-07,0.022609313,20.4071646,0.000244612,0.001037203,0.001281815,0.002197866,8.98E-05,4.02E-06,1.44E-06,1.54E-06,0.357711443,1.218720559,1.383202186,1.85096566,2.524990793,4.098086414,7.489459188,10,140.5946754,539.6495509,1159.922114,1953.085903,2676.431621,3299.871647,328.1197592,415.2818646,15406.41712,3013.421759,Warning
9.30E-07,5.00E-08,17.69940491,764901662.7,232378121.2,1.71E-06,0.014110997,20.40450494,0.000244612,0.001037203,0.001281815,0.002197866,8.98E-05,4.02E-06,1.44E-06,1.54E-06,0.357711443,1.218720559,1.383202186,1.85096566,2.524990793,4.098086414,7.489459188,10,140.5946754,539.6495509,1159.922114,1953.085903,2676.431621,3299.871647,328.1197592,415.2818646,15406.41712,3013.421759,Warning
7.50E-07,3.00E-08,18.2286004,778702129.5,390061074.9,6.60E-07,0.025982377,20.38357102,0.000250768,0.001039878,0.001290647,0.00221651,9.06E-05,4.02E-06,1.45E-06,1.55E-06,0.360696517,1.227214425,1.395417659,1.86957575,2.552795668,4.148396876,7.600774876,10,135.7777967,528.4474309,1140.240176,1922.401567,2635.497363,3250.837591,323.2489927,409.5860226,15160.98388,2967.973132,Warning
8.50E-07,4.00E-08,17.90710826,771315249.8,304592143.1,9.40E-07,0.022589343,20.39237506,0.000250768,0.001039878,0.001290647,0.00221651,9.06E-05,4.02E-06,1.45E-06,1.55E-06,0.360696517,1.227214425,1.395417659,1.86957575,2.552795668,4.148396876,7.600774876,10,135.7777967,528.4474309,1140.240176,1922.401567,2635.497363,3250.837591,323.2489927,409.5860226,15160.98388,2967.973132,Warning
9.30E-07,5.00E-08,17.63086484,764901700.9,235573506.3,1.71E-06,0.014067974,20.388854,0.000250768,0.001039878,0.001290647,0.00221651,9.06E-05,4.02E-06,1.45E-06,1.55E-06,0.360696517,1.227214425,1.395417659,1.86957575,2.552795668,4.148396876,7.600774876,10,135.7777967,528.4474309,1140.240176,1922.401567,2635.497363,3250.837591,323.2489927,409.5860226,15160.98388,2967.973132,Warning
7.00E-08,2.70E-07,7.989373211,311523403.8,34183506.3,5.50E-07,0.009506811,8.121060333,5.16E-05,6.30E-05,0.000114579,0.000572893,-2.29E-05,1.02E-07,1.36E-07,6.80E-07,1.333333333,1.400915487,1.780891278,10,10,10,10,10,63.2696214,171.6147157,197.0711156,201.3518868,205.5599951,209.6976433,20.77230823,133.7968378,1648.752191,207.7380284,Warning
7.00E-08,3.00E-07,7.986961165,308531984.9,30161070.21,8.00E-07,0.008756963,8.120276885,5.16E-05,6.30E-05,0.000114579,0.000572893,-2.29E-05,1.02E-07,1.36E-07,6.80E-07,1.333333333,1.400915487,1.780891278,10,10,10,10,10,63.2696214,171.6147157,197.0711156,201.3518868,205.5599951,209.6976433,20.77230823,133.7968378,1648.752191,207.7380284,Warning
8.00E-08,3.10E-07,7.966377812,305964745.5,25525085.33,1.49E-06,0.006787998,8.11090723,5.16E-05,6.30E-05,0.000114579,0.000572893,-2.29E-05,1.02E-07,1.36E-07,6.80E-07,1.333333333,1.400915487,1.780891278,10,10,10,10,10,63.2696214,171.6147157,197.0711156,201.3518868,205.5599951,209.6976433,20.77230823,133.7968378,1648.752191,207.7380284,Warning
7.00E-08,2.70E-07,7.989369719,311523378.5,34844193.16,5.50E-07,0.009549082,8.121455318,4.99E-05,6.37E-05,0.00011358,0.000567901,-2.27E-05,9.80E-08,1.38E-07,6.90E-07,1.408163265,1.406810484,1.78147779,10,10,10,10,10,62.5398188,176.1563378,210.9851042,215.5688383,220.0747223,224.5051171,22.23911479,134.8916589,1752.934898,222.4068592,Warning
7.00E-08,3.00E-07,7.986963628,308531962.2,30759179.1,8.00E-07,0.00879357,8.12079876,4.99E-05,6.37E-05,0.00011358,0.000567901,-2.27E-05,9.80E-08,1.38E-07,6.90E-07,1.408163265,1.406810484,1.78147779,10,10,10,10,10,62.5398188,176.1563378,210.9851042,215.5688383,220.0747223,224.5051171,22.23911479,134.8916589,1752.934898,222.4068592,Warning
8.00E-08,3.10E-07,7.966378326,305964745.1,26054538.73,1.49E-06,0.006803263,8.11141953,4.99E-05,6.37E-05,0.00011358,0.000567901,-2.27E-05,9.80E-08,1.38E-07,6.90E-07,1.408163265,1.406810484,1.78147779,10,10,10,10,10,62.5398188,176.1563378,210.9851042,215.5688383,220.0747223,224.5051171,22.23911479,134.8916589,1752.934898,222.4068592,Warning
7.00E-08,2.70E-07,7.989370803,311523515.6,35540580.1,5.50E-07,0.009596666,8.121845404,4.84E-05,6.42E-05,0.000112664,0.000563318,-2.25E-05,9.40E-08,1.40E-07,7.00E-07,1.489361702,1.413314797,1.784518726,10,10,10,10,10,61.67724876,179.5427059,224.5126531,229.394253,234.1930104,238.9114354,23.66619176,135.6575747,1852.411466,236.6767597,Warning
7.00E-08,3.10E-07,7.986961904,308531962.4,31389233.42,7.90E-07,0.008833456,8.121332921,4.84E-05,6.42E-05,0.000112664,0.000563318,-2.25E-05,9.40E-08,1.40E-07,7.00E-07,1.489361702,1.413314797,1.784518726,10,10,10,10,10,61.67724876,179.5427059,224.5126531,229.394253,234.1930104,238.9114354,23.66619176,135.6575747,1852.411466,236.6767597,Warning
8.00E-08,3.20E-07,7.966376575,305964742.7,26614387.84,1.49E-06,0.006820811,8.111946647,4.84E-05,6.42E-05,0.000112664,0.000563318,-2.25E-05,9.40E-08,1.40E-07,7.00E-07,1.489361702,1.413314797,1.784518726,10,10,10,10,10,61.67724876,179.5427059,224.5126531,229.394253,234.1930104,238.9114354,23.66619176,135.6575747,1852.411466,236.6767597,Warning
7.00E-08,2.70E-07,7.989370733,311523471.8,36266604.68,5.50E-07,0.009647237,8.122223956,4.73E-05,6.46E-05,0.000111874,0.000559368,-2.24E-05,9.20E-08,1.40E-07,7.00E-07,1.52173913,1.420282958,1.789436504,10,10,10,10,10,60.71447055,181.9768747,237.6512013,242.825505,247.9121704,252.9138478,25.05326668,136.4109334,1947.22672,250.5450086,Fault
7.00E-08,3.10E-07,7.986961542,308531985.2,32049459.85,7.90E-07,0.00887721,8.121866112,4.73E-05,6.46E-05,0.000111874,0.000559368,-2.24E-05,9.20E-08,1.40E-07,7.00E-07,1.52173913,1.420282958,1.789436504,10,10,10,10,10,60.71447055,181.9768747,237.6512013,242.825505,247.9121704,252.9138478,25.05326668,136.4109334,1947.22672,250.5450086,Fault
8.00E-08,3.20E-07,7.966377457,305964746.5,27203094.43,1.48E-06,0.006840298,8.11248087,4.73E-05,6.46E-05,0.000111874,0.000559368,-2.24E-05,9.20E-08,1.40E-07,7.00E-07,1.52173913,1.420282958,1.789436504,10,10,10,10,10,60.71447055,181.9768747,237.6512013,242.825505,247.9121704,252.9138478,25.05326668,136.4109334,1947.22672,250.5450086,Fault
7.00E-08,2.80E-07,7.98937474,311523381.3,37041973.98,5.50E-07,0.009702969,8.122609882,4.60E-05,6.44E-05,0.00011046,0.000552298,-2.21E-05,9.00E-08,1.40E-07,7.00E-07,1.555555556,1.427640027,1.79581183,10,10,10,10,10,59.67805607,183.623757,250.4014521,255.8632571,261.232825,266.5129368,26.40039716,136.725372,2037.46018,264.0122074,Fault
7.00E-08,3.20E-07,7.986961977,308531962.3,32749892.72,7.90E-07,0.008925514,8.122408833,4.60E-05,6.44E-05,0.00011046,0.000552298,-2.21E-05,9.00E-08,1.40E-07,7.00E-07,1.555555556,1.427640027,1.79581183,10,10,10,10,10,59.67805607,183.623757,250.4014521,255.8632571,261.232825,266.5129368,26.40039716,136.725372,2037.46018,264.0122074,Fault
8.00E-08,3.30E-07,7.966377925,305964743.4,27825919.23,1.48E-06,0.006864309,8.113041234,4.60E-05,6.44E-05,0.00011046,0.000552298,-2.21E-05,9.00E-08,1.40E-07,7.00E-07,1.555555556,1.427640027,1.79581183,10,10,10,10,10,59.67805607,183.623757,250.4014521,255.8632571,261.232825,266.5129368,26.40039716,136.725372,2037.46018,264.0122074,Fault
7.00E-08,2.80E-07,7.989369406,311523378.7,37846015.58,5.50E-07,0.009763485,8.122990278,4.51E-05,6.50E-05,0.000110115,0.000550575,-2.20E-05,8.80E-08,1.42E-07,7.10E-07,1.613636364,1.435324059,1.803413123,8.301052304,10,10,10,10,58.58893761,184.6190242,262.7665744,268.5106573,274.1580998,279.7118049,27.70789034,136.6628892,2123.20096,277.0814696,Fault
7.00E-08,3.20E-07,7.986964121,308531985,33481999.1,7.90E-07,0.008978028,8.12295139,4.51E-05,6.50E-05,0.000110115,0.000550575,-2.20E-05,8.80E-08,1.42E-07,7.10E-07,1.613636364,1.435324059,1.803413123,8.301052304,10,10,10,10,58.58893761,184.6190242,262.7665744,268.5106573,274.1580998,279.7118049,27.70789034,136.6628892,2123.20096,277.0814696,Fault
8.00E-08,3.30E-07,7.966379201,305964745.4,28483640.27,1.48E-06,0.006890129,8.113610559,4.51E-05,6.50E-05,0.000110115,0.000550575,-2.20E-05,8.80E-08,1.42E-07,7.10E-07,1.613636364,1.435324059,1.803413123,8.301052304,10,10,10,10,58.58893761,184.6190242,262.7665744,268.5106573,274.1580998,279.7118049,27.70789034,136.6628892,2123.20096,277.0814696,Fault
7.00E-08,2.50E-07,7.989371613,311523424.8,29821731.77,5.50E-07,0.009265672,8.117931826,8.00E-05,6.30E-05,0.000143063,0.000715316,-2.86E-05,1.72E-07,1.36E-07,6.80E-07,0.790697674,1.441672909,10,10,10,10,10,10,54.92803096,73.27278417,74.56531982,76.26570668,77.94047569,79.59032099,7.884285246,100.5760308,660.3578989,78.80868813,Healthy
7.00E-08,2.80E-07,7.986959605,308531962.2,26233248.42,8.00E-07,0.0085615,8.116286372,8.00E-05,6.30E-05,0.000143063,0.000715316,-2.86E-05,1.72E-07,1.36E-07,6.80E-07,0.790697674,1.441672909,10,10,10,10,10,10,54.92803096,73.27278417,74.56531982,76.26570668,77.94047569,79.59032099,7.884285246,100.5760308,660.3578989,78.80868813,Healthy
8.00E-08,2.90E-07,7.966374149,305964744.8,22058209.77,1.50E-06,0.006731291,8.107234501,8.00E-05,6.30E-05,0.000143063,0.000715316,-2.86E-05,1.72E-07,1.36E-07,6.80E-07,0.790697674,1.441672909,10,10,10,10,10,10,54.92803096,73.27278417,74.56531982,76.26570668,77.94047569,79.59032099,7.884285246,100.5760308,660.3578989,78.80868813,Healthy
7.00E-08,2.50E-07,7.989373094,311523432.7,30297259.95,5.50E-07,0.009287495,8.118324211,7.33E-05,6.29E-05,0.000136247,0.000681235,-2.72E-05,1.54E-07,1.36E-07,6.80E-07,0.883116883,1.411210259,10,10,10,10,10,10,58.76275784,88.92448792,90.47106922,92.50463376,94.50642649,96.47733859,9.557055248,108.0868955,795.2895738,95.54368622,Healthy
7.00E-08,2.80E-07,7.986960726,308531985.1,26656097.7,8.00E-07,0.008578732,8.116762695,7.33E-05,6.29E-05,0.000136247,0.000681235,-2.72E-05,1.54E-07,1.36E-07,6.80E-07,0.883116883,1.411210259,10,10,10,10,10,10,58.76275784,88.92448792,90.47106922,92.50463376,94.50642649,96.47733859,9.557055248,108.0868955,795.2895738,95.54368622,Healthy
8.00E-08,2.90E-07,7.966374804,305964743.4,22431304.11,1.50E-06,0.006733505,8.107646745,7.33E-05,6.29E-05,0.000136247,0.000681235,-2.72E-05,1.54E-07,1.36E-07,6.80E-07,0.883116883,1.411210259,10,10,10,10,10,10,58.76275784,88.92448792,90.47106922,92.50463376,94.50642649,96.47733859,9.557055248,108.0868955,795.2895738,95.54368622,Healthy
7.00E-08,2.50E-07,7.989372396,311523425.8,30781832.23,5.50E-07,0.009311735,8.118695782,6.83E-05,6.31E-05,0.000131344,0.000656722,-2.63E-05,1.42E-07,1.36E-07,6.80E-07,0.957746479,1.396770327,2.023290224,10,10,10,10,10,61.29911316,104.590226,106.3898951,108.7553396,111.0828378,113.3734811,11.23072544,114.9647855,928.451295,112.2884449,Healthy
7.00E-08,2.80E-07,7.986962069,308531962.3,27093055.84,8.00E-07,0.008597324,8.117246173,6.83E-05,6.31E-05,0.000131344,0.000656722,-2.63E-05,1.42E-07,1.36E-07,6.80E-07,0.957746479,1.396770327,2.023290224,10,10,10,10,10,61.29911316,104.590226,106.3898951,108.7553396,111.0828378,113.3734811,11.23072544,114.9647855,928.451295,112.2884449,Healthy
8.00E-08,2.90E-07,7.966375998,305964748.1,22812198.44,1.50E-06,0.006736571,8.108084622,6.83E-05,6.31E-05,0.000131344,0.000656722,-2.63E-05,1.42E-07,1.36E-07,6.80E-07,0.957746479,1.396770327,2.023290224,10,10,10,10,10,61.29911316,104.590226,106.3898951,108.7553396,111.0828378,113.3734811,11.23072544,114.9647855,928.451295,112.2884449,Healthy
7.00E-08,2.50E-07,7.989372515,311523396.4,31290818.5,5.50E-07,0.009337984,8.119099142,6.42E-05,6.25E-05,0.000126701,0.000633503,-2.53E-05,1.32E-07,1.34E-07,6.70E-07,1.015151515,1.390276958,1.885736343,10,10,10,10,10,62.89514148,120.1413277,122.1921145,124.8868565,127.5375282,130.1454201,12.89209226,119.7521898,1058.743475,128.9101753,Healthy
7.00E-08,2.90E-07,7.986961302,308531984.8,27555921.94,8.00E-07,0.008618604,8.11773479,6.42E-05,6.25E-05,0.000126701,0.000633503,-2.53E-05,1.32E-07,1.34E-07,6.70E-07,1.015151515,1.390276958,1.885736343,10,10,10,10,10,62.89514148,120.1413277,122.1921145,124.8868565,127.5375282,130.1454201,12.89209226,119.7521898,1058.743475,128.9101753,Healthy
